Kraj,Rok,Odvetvi,Pocet_zamestnancu
Vysočina,1993,Informační a komunikační činnosti,2845
Vysočina,1993,"Kulturní, zábavní a rekreační činnosti",1483
Vysočina,1993,Ostatní činnosti,2912
Vysočina,1993,Peněžnictví a pojišťovnictví,2766
Vysočina,1993,"Profesní, vědecké a technické činnosti",2451
Vysočina,1993,Stavebnictví,18475
Vysočina,1993,Těžba a dobývání,3246
Vysočina,1993,"Ubytování, stravování a pohostinství",4241
Vysočina,1993,Velkoobchod a maloob.; opr. mot. vozidel,21046
Vysočina,1993,Veřejná správa a obrana; pov. soc. zabezp.,14452
Vysočina,1993,Vzdělávání,14670
Vysočina,1993,"Výroba a rozvod elektřiny, plynu, tepla",4226
Vysočina,1993,Zdravotní a sociální péče,12674
Vysočina,1993,"Zemědělství, lesnictví a rybářství",40424
Vysočina,1993,Zpracovatelský průmysl,72270
Vysočina,1993,Zásob. vodou; činnosti souvis. s odpady,892
Vysočina,1993,Činnosti v oblasti nemovitostí,0
Vysočina,1994,Administrativní a podpůrné činnosti,3646
Vysočina,1994,Doprava a skladování,10428
Vysočina,1994,Informační a komunikační činnosti,2330
Vysočina,1994,"Kulturní, zábavní a rekreační činnosti",1265
Vysočina,1994,Ostatní činnosti,3062
Vysočina,1994,Peněžnictví a pojišťovnictví,2978
Vysočina,1994,"Profesní, vědecké a technické činnosti",2844
Vysočina,1994,Stavebnictví,22673
Vysočina,1994,Těžba a dobývání,2687
Vysočina,1994,"Ubytování, stravování a pohostinství",5143
Vysočina,1994,Velkoobchod a maloob.; opr. mot. vozidel,22313
Vysočina,1994,Veřejná správa a obrana; pov. soc. zabezp.,15858
Vysočina,1994,Vzdělávání,14715
Vysočina,1994,"Výroba a rozvod elektřiny, plynu, tepla",4236
Vysočina,1994,Zdravotní a sociální péče,14575
Vysočina,1994,"Zemědělství, lesnictví a rybářství",33787
Vysočina,1994,Zpracovatelský průmysl,76670
Vysočina,1994,Zásob. vodou; činnosti souvis. s odpady,1215
Vysočina,1994,Činnosti v oblasti nemovitostí,611
Vysočina,1995,Administrativní a podpůrné činnosti,3604
Vysočina,1995,Doprava a skladování,13578
Vysočina,1995,Informační a komunikační činnosti,2512
Vysočina,1995,"Kulturní, zábavní a rekreační činnosti",860
Vysočina,1995,Ostatní činnosti,4958
Vysočina,1995,Peněžnictví a pojišťovnictví,2932
Vysočina,1995,"Profesní, vědecké a technické činnosti",2569
Vysočina,1995,Stavebnictví,22399
Vysočina,1995,Těžba a dobývání,2195
Vysočina,1995,"Ubytování, stravování a pohostinství",5685
Vysočina,1995,Velkoobchod a maloob.; opr. mot. vozidel,23022
Vysočina,1995,Veřejná správa a obrana; pov. soc. zabezp.,12275
Vysočina,1995,Vzdělávání,14492
Vysočina,1995,"Výroba a rozvod elektřiny, plynu, tepla",4396
Vysočina,1995,Zdravotní a sociální péče,11896
Vysočina,1995,"Zemědělství, lesnictví a rybářství",32157
Vysočina,1995,Zpracovatelský průmysl,80371
Vysočina,1995,Zásob. vodou; činnosti souvis. s odpady,1584
Vysočina,1995,Činnosti v oblasti nemovitostí,0
Vysočina,1996,Administrativní a podpůrné činnosti,3694
Vysočina,1996,Doprava a skladování,15129
Vysočina,1996,Informační a komunikační činnosti,2774
Vysočina,1996,"Kulturní, zábavní a rekreační činnosti",533
Vysočina,1996,Ostatní činnosti,5515
Vysočina,1996,Peněžnictví a pojišťovnictví,3175
Vysočina,1996,"Profesní, vědecké a technické činnosti",3697
Vysočina,1996,Stavebnictví,23839
Vysočina,1996,Těžba a dobývání,1887
Vysočina,1996,"Ubytování, stravování a pohostinství",4847
Vysočina,1996,Velkoobchod a maloob.; opr. mot. vozidel,25143
Vysočina,1996,Veřejná správa a obrana; pov. soc. zabezp.,11746
Vysočina,1996,Vzdělávání,14325
Vysočina,1996,"Výroba a rozvod elektřiny, plynu, tepla",4998
Vysočina,1996,Zdravotní a sociální péče,12437
Vysočina,1996,"Zemědělství, lesnictví a rybářství",30384
Vysočina,1996,Zpracovatelský průmysl,75816
Vysočina,1996,Zásob. vodou; činnosti souvis. s odpady,1357
Vysočina,1996,Činnosti v oblasti nemovitostí,0
Vysočina,1997,Administrativní a podpůrné činnosti,3885
Vysočina,1997,Doprava a skladování,12609
Vysočina,1997,Informační a komunikační činnosti,3127
Vysočina,1997,"Kulturní, zábavní a rekreační činnosti",1474
Vysočina,1997,Ostatní činnosti,3071
Vysočina,1997,Peněžnictví a pojišťovnictví,3493
Vysočina,1997,"Profesní, vědecké a technické činnosti",4765
Vysočina,1997,Stavebnictví,23183
Vysočina,1997,Těžba a dobývání,2754
Vysočina,1997,"Ubytování, stravování a pohostinství",4359
Vysočina,1997,Velkoobchod a maloob.; opr. mot. vozidel,24288
Vysočina,1997,Veřejná správa a obrana; pov. soc. zabezp.,13756
Vysočina,1997,Vzdělávání,14337
Vysočina,1997,"Výroba a rozvod elektřiny, plynu, tepla",4202
Vysočina,1997,Zdravotní a sociální péče,13623
Vysočina,1997,"Zemědělství, lesnictví a rybářství",26805
Vysočina,1997,Zpracovatelský průmysl,75994
Vysočina,1997,Zásob. vodou; činnosti souvis. s odpady,2738
Vysočina,1997,Činnosti v oblasti nemovitostí,0
Vysočina,1998,Administrativní a podpůrné činnosti,4334
Vysočina,1998,Doprava a skladování,11782
Vysočina,1998,Informační a komunikační činnosti,2807
Vysočina,1998,"Kulturní, zábavní a rekreační činnosti",584
Vysočina,1998,Ostatní činnosti,2940
Vysočina,1998,Peněžnictví a pojišťovnictví,5292
Vysočina,1998,"Profesní, vědecké a technické činnosti",4390
Vysočina,1998,Stavebnictví,25208
Vysočina,1998,Těžba a dobývání,2686
Vysočina,1998,"Ubytování, stravování a pohostinství",5942
Vysočina,1998,Velkoobchod a maloob.; opr. mot. vozidel,20378
Vysočina,1998,Veřejná správa a obrana; pov. soc. zabezp.,12987
Vysočina,1998,Vzdělávání,15159
Vysočina,1998,"Výroba a rozvod elektřiny, plynu, tepla",3186
Vysočina,1998,Zdravotní a sociální péče,13380
Vysočina,1998,"Zemědělství, lesnictví a rybářství",29980
Vysočina,1998,Zpracovatelský průmysl,73304
Vysočina,1998,Zásob. vodou; činnosti souvis. s odpady,2622
Vysočina,1998,Činnosti v oblasti nemovitostí,0
Vysočina,1999,Administrativní a podpůrné činnosti,4240
Vysočina,1999,Doprava a skladování,10297
Vysočina,1999,Informační a komunikační činnosti,2716
Vysočina,1999,"Kulturní, zábavní a rekreační činnosti",1283
Vysočina,1999,Ostatní činnosti,2602
Vysočina,1999,Peněžnictví a pojišťovnictví,4160
Vysočina,1999,"Profesní, vědecké a technické činnosti",3556
Vysočina,1999,Stavebnictví,22835
Vysočina,1999,Těžba a dobývání,1824
Vysočina,1999,"Ubytování, stravování a pohostinství",5665
Vysočina,1999,Velkoobchod a maloob.; opr. mot. vozidel,21397
Vysočina,1999,Veřejná správa a obrana; pov. soc. zabezp.,13284
Vysočina,1999,Vzdělávání,13550
Vysočina,1999,"Výroba a rozvod elektřiny, plynu, tepla",3292
Vysočina,1999,Zdravotní a sociální péče,12127
Vysočina,1999,"Zemědělství, lesnictví a rybářství",29383
Vysočina,1999,Zpracovatelský průmysl,76975
Vysočina,1999,Zásob. vodou; činnosti souvis. s odpady,1782
Vysočina,1999,Činnosti v oblasti nemovitostí,0
Vysočina,2000,Administrativní a podpůrné činnosti,3844
Vysočina,2000,Doprava a skladování,11945
Vysočina,2000,Informační a komunikační činnosti,3359
Vysočina,2000,"Kulturní, zábavní a rekreační činnosti",2440
Vysočina,2000,Ostatní činnosti,3528
Vysočina,2000,Peněžnictví a pojišťovnictví,2948
Vysočina,2000,"Profesní, vědecké a technické činnosti",3458
Vysočina,2000,Stavebnictví,22236
Vysočina,2000,Těžba a dobývání,1075
Vysočina,2000,"Ubytování, stravování a pohostinství",6559
Vysočina,2000,Velkoobchod a maloob.; opr. mot. vozidel,23957
Vysočina,2000,Veřejná správa a obrana; pov. soc. zabezp.,16701
Vysočina,2000,Vzdělávání,12740
Vysočina,2000,"Výroba a rozvod elektřiny, plynu, tepla",4805
Vysočina,2000,Zdravotní a sociální péče,14176
Vysočina,2000,"Zemědělství, lesnictví a rybářství",27012
Vysočina,2000,Zpracovatelský průmysl,75762
Vysočina,2000,Zásob. vodou; činnosti souvis. s odpady,1451
Vysočina,2000,Činnosti v oblasti nemovitostí,0
Vysočina,2001,Administrativní a podpůrné činnosti,3625
Vysočina,2001,Doprava a skladování,11095
Vysočina,2001,Informační a komunikační činnosti,3159
Vysočina,2001,"Kulturní, zábavní a rekreační činnosti",1255
Vysočina,2001,Ostatní činnosti,4109
Vysočina,2001,Peněžnictví a pojišťovnictví,3170
Vysočina,2001,"Profesní, vědecké a technické činnosti",3294
Vysočina,2001,Stavebnictví,22400
Vysočina,2001,Těžba a dobývání,1351
Vysočina,2001,"Ubytování, stravování a pohostinství",7955
Vysočina,2001,Velkoobchod a maloob.; opr. mot. vozidel,25571
Vysočina,2001,Veřejná správa a obrana; pov. soc. zabezp.,13528
Vysočina,2001,Vzdělávání,12858
Vysočina,2001,"Výroba a rozvod elektřiny, plynu, tepla",5066
Vysočina,2001,Zdravotní a sociální péče,14365
Vysočina,2001,"Zemědělství, lesnictví a rybářství",26195
Vysočina,2001,Zpracovatelský průmysl,77205
Vysočina,2001,Zásob. vodou; činnosti souvis. s odpady,2186
Vysočina,2001,Činnosti v oblasti nemovitostí,0
Vysočina,2002,Administrativní a podpůrné činnosti,4214
Vysočina,2002,Doprava a skladování,11518
Vysočina,2002,Informační a komunikační činnosti,3065
Vysočina,2002,"Kulturní, zábavní a rekreační činnosti",1034
Vysočina,2002,Ostatní činnosti,3115
Vysočina,2002,Peněžnictví a pojišťovnictví,2932
Vysočina,2002,"Profesní, vědecké a technické činnosti",4183
Vysočina,2002,Stavebnictví,21836
Vysočina,2002,Těžba a dobývání,1645
Vysočina,2002,"Ubytování, stravování a pohostinství",5816
Vysočina,2002,Velkoobchod a maloob.; opr. mot. vozidel,24448
Vysočina,2002,Veřejná správa a obrana; pov. soc. zabezp.,14083
Vysočina,2002,Vzdělávání,12876
Vysočina,2002,"Výroba a rozvod elektřiny, plynu, tepla",3103
Vysočina,2002,Zdravotní a sociální péče,12430
Vysočina,2002,"Zemědělství, lesnictví a rybářství",28755
Vysočina,2002,Zpracovatelský průmysl,81467
Vysočina,2002,Zásob. vodou; činnosti souvis. s odpady,1500
Vysočina,2002,Činnosti v oblasti nemovitostí,857
Vysočina,2003,Administrativní a podpůrné činnosti,3905
Vysočina,2003,Doprava a skladování,13245
Vysočina,2003,Informační a komunikační činnosti,2576
Vysočina,2003,"Kulturní, zábavní a rekreační činnosti",1179
Vysočina,2003,Ostatní činnosti,3751
Vysočina,2003,Peněžnictví a pojišťovnictví,3059
Vysočina,2003,"Profesní, vědecké a technické činnosti",4339
Vysočina,2003,Stavebnictví,21508
Vysočina,2003,Těžba a dobývání,941
Vysočina,2003,"Ubytování, stravování a pohostinství",6548
Vysočina,2003,Velkoobchod a maloob.; opr. mot. vozidel,25799
Vysočina,2003,Veřejná správa a obrana; pov. soc. zabezp.,15292
Vysočina,2003,Vzdělávání,14863
Vysočina,2003,"Výroba a rozvod elektřiny, plynu, tepla",3727
Vysočina,2003,Zdravotní a sociální péče,13561
Vysočina,2003,"Zemědělství, lesnictví a rybářství",23595
Vysočina,2003,Zpracovatelský průmysl,77164
Vysočina,2003,Zásob. vodou; činnosti souvis. s odpady,2056
Vysočina,2003,Činnosti v oblasti nemovitostí,0
Vysočina,2004,Administrativní a podpůrné činnosti,3907
Vysočina,2004,Doprava a skladování,11918
Vysočina,2004,Informační a komunikační činnosti,3563
Vysočina,2004,"Kulturní, zábavní a rekreační činnosti",1607
Vysočina,2004,Ostatní činnosti,3437
Vysočina,2004,Peněžnictví a pojišťovnictví,3168
Vysočina,2004,"Profesní, vědecké a technické činnosti",4661
Vysočina,2004,Stavebnictví,23926
Vysočina,2004,Těžba a dobývání,1633
Vysočina,2004,"Ubytování, stravování a pohostinství",6911
Vysočina,2004,Velkoobchod a maloob.; opr. mot. vozidel,26341
Vysočina,2004,Veřejná správa a obrana; pov. soc. zabezp.,12769
Vysočina,2004,Vzdělávání,13802
Vysočina,2004,"Výroba a rozvod elektřiny, plynu, tepla",2738
Vysočina,2004,Zdravotní a sociální péče,15587
Vysočina,2004,"Zemědělství, lesnictví a rybářství",23550
Vysočina,2004,Zpracovatelský průmysl,74693
Vysočina,2004,Zásob. vodou; činnosti souvis. s odpady,1318
Vysočina,2004,Činnosti v oblasti nemovitostí,980
Vysočina,2005,Administrativní a podpůrné činnosti,4048
Vysočina,2005,Doprava a skladování,12351
Vysočina,2005,Informační a komunikační činnosti,3294
Vysočina,2005,"Kulturní, zábavní a rekreační činnosti",2543
Vysočina,2005,Ostatní činnosti,2357
Vysočina,2005,Peněžnictví a pojišťovnictví,3464
Vysočina,2005,"Profesní, vědecké a technické činnosti",4081
Vysočina,2005,Stavebnictví,25180
Vysočina,2005,Těžba a dobývání,1016
Vysočina,2005,"Ubytování, stravování a pohostinství",6239
Vysočina,2005,Velkoobchod a maloob.; opr. mot. vozidel,24143
Vysočina,2005,Veřejná správa a obrana; pov. soc. zabezp.,14771
Vysočina,2005,Vzdělávání,14402
Vysočina,2005,"Výroba a rozvod elektřiny, plynu, tepla",1313
Vysočina,2005,Zdravotní a sociální péče,13667
Vysočina,2005,"Zemědělství, lesnictví a rybářství",23453
Vysočina,2005,Zpracovatelský průmysl,76170
Vysočina,2005,Zásob. vodou; činnosti souvis. s odpady,1757
Vysočina,2005,Činnosti v oblasti nemovitostí,753
Vysočina,2006,Administrativní a podpůrné činnosti,4668
Vysočina,2006,Doprava a skladování,12154
Vysočina,2006,Informační a komunikační činnosti,3195
Vysočina,2006,"Kulturní, zábavní a rekreační činnosti",2742
Vysočina,2006,Ostatní činnosti,3162
Vysočina,2006,Peněžnictví a pojišťovnictví,3694
Vysočina,2006,"Profesní, vědecké a technické činnosti",5404
Vysočina,2006,Stavebnictví,21587
Vysočina,2006,Těžba a dobývání,1346
Vysočina,2006,"Ubytování, stravování a pohostinství",7790
Vysočina,2006,Velkoobchod a maloob.; opr. mot. vozidel,22482
Vysočina,2006,Veřejná správa a obrana; pov. soc. zabezp.,13365
Vysočina,2006,Vzdělávání,13679
Vysočina,2006,"Výroba a rozvod elektřiny, plynu, tepla",3125
Vysočina,2006,Zdravotní a sociální péče,13877
Vysočina,2006,"Zemědělství, lesnictví a rybářství",20058
Vysočina,2006,Zpracovatelský průmysl,84784
Vysočina,2006,Zásob. vodou; činnosti souvis. s odpady,1461
Vysočina,2006,Činnosti v oblasti nemovitostí,0
Vysočina,2007,Administrativní a podpůrné činnosti,4395
Vysočina,2007,Doprava a skladování,13254
Vysočina,2007,Informační a komunikační činnosti,2538
Vysočina,2007,"Kulturní, zábavní a rekreační činnosti",1766
Vysočina,2007,Ostatní činnosti,3781
Vysočina,2007,Peněžnictví a pojišťovnictví,3642
Vysočina,2007,"Profesní, vědecké a technické činnosti",4668
Vysočina,2007,Stavebnictví,23586
Vysočina,2007,Těžba a dobývání,1031
Vysočina,2007,"Ubytování, stravování a pohostinství",7094
Vysočina,2007,Velkoobchod a maloob.; opr. mot. vozidel,24640
Vysočina,2007,Veřejná správa a obrana; pov. soc. zabezp.,15280
Vysočina,2007,Vzdělávání,12874
Vysočina,2007,"Výroba a rozvod elektřiny, plynu, tepla",3615
Vysočina,2007,Zdravotní a sociální péče,13166
Vysočina,2007,"Zemědělství, lesnictví a rybářství",19705
Vysočina,2007,Zpracovatelský průmysl,90196
Vysočina,2007,Zásob. vodou; činnosti souvis. s odpady,1990
Vysočina,2007,Činnosti v oblasti nemovitostí,0
Vysočina,2008,Administrativní a podpůrné činnosti,4283
Vysočina,2008,Doprava a skladování,15620
Vysočina,2008,Informační a komunikační činnosti,2090
Vysočina,2008,"Kulturní, zábavní a rekreační činnosti",2236
Vysočina,2008,Ostatní činnosti,3887
Vysočina,2008,Peněžnictví a pojišťovnictví,2658
